image url,date taken,image size,account,description,date accessed
https://inaturalist-open-data.s3.amazonaws.com/photos/1607329/medium.jpg?1425848352,2015-03-08,,npollock66,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1666474/medium.jpg?1427611270,2015-03-14,,gailtv,"Wasp. Not sure if it is German or Common, but think German.

A week or so before there were thousands covering the pussy-willow tree here, feeding on something on the leaves, then they just disappeared, almost overnight.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1677051/medium.JPG?1427868444,2015-03-31,,nzwide,Its abdomen seemed longer than usual. Might just be the angle.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1683131/medium.JPG?1428038697,2015-03-31,,lisa_bennett,"Lots of these wasps are coming inside at the moment, and are finding death on our windowsills.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1728005/medium.jpg?1444345750,2015-04-14,,jon_sullivan,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1733929/medium.jpg?1429347224,2015-04-15,,jon_sullivan,On flowers of <em>Protea neriifolia</em>.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1749901/medium.jpg?1429703716,2002-09-12,,alderash,"Thanks to Jacek Wendzonka ""brachytron"" (Poland) for species ID.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1808992/medium.jpg?1444325156,2015-03-15,,jon_sullivan,"The head isn't in focus, I'm afraid. These are the best photos I got before it flew off.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1815283/medium.jpg?1431047479,2015-05-07,,bird_person,Trapped on windowsill. ID thanks to people at BugGuide.net.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1830820/medium.JPG?1431334357,2015-01-03,,sea-kangaroo,http://www.landcareresearch.co.nz/science/plants-animals-fungi/animals/invertebrates/invasive-invertebrates/wasps/identification/key-differences,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1881017/medium.jpg?1444359750,2015-04-11,,jon_sullivan,"This wasp is most consistent with <em>Vespula germanica</em> although I didn't manage to get the definitive face-on photo.

What do wasps and bees find attractive about unopened flower buds of <em>Hedera helix</em>? Does the plant secrete nectar even before the flowers open?",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/1966059/medium.jpg?1433601385,2011-07-03,,paulcools,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2034480/medium.JPG?1434997135,2014-08-24,,silversea_starsong,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2066347/medium.jpg?1435601844,2015-06-29,,billmiky,,2021-04-05 15:39:34
https://static.inaturalist.org/photos/2139084/medium.jpg?1437053608,2015-07-16,,quimribera,"Ho vaig posar en coneixement dels Agents Rurals. Van dir-me que eren abelles germàniques, crec recordar. Moltes gràcies Eduard.",2021-04-05 15:39:34
https://static.inaturalist.org/photos/2152182/medium.jpg?1444709429,2015-07-17,,keimwj,"17 Jul 2015.
Buckingham Springs, Bucks Co, PA.
9.8 mm forewing length.
Found in garage.
ID courtesy of Ben Coulter:
<a href=""http://bugguide.net/node/view/1103966"" rel=""nofollow"">bugguide.net/node/view/1103966</a>",2021-04-05 15:39:34
https://static.inaturalist.org/photos/2157853/medium.jpg?1444713849,2009-12-19,,valter,"<b>Location</b>: Europe &gt; Portugal &gt; Algarve

<b>Date Photo Taken</b>: December 19, 2009

© Copyright. You cannot use! Only <b>Encyclopedia of Life</b> (EOL)",2021-04-05 15:39:34
https://static.inaturalist.org/photos/2157854/medium.jpg?1444713851,2009-06-27,,valter,"<b>Location</b>: Europe &gt; Portugal &gt; Algarve

<b>Date Photo Taken</b>: June 27, 2009

© Copyright. You cannot use! Only <b>Encyclopedia of Life</b> (EOL)",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2189025/medium.jpg?1438004149,2015-07-27,,martingrimm,Second try.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2335240/medium.JPG?1441206693,2015-08-27,,molanic,"BugGuide ID:
German Yellowjacket (Vespula germanica) Female
http://bugguide.net/node/view/1189828",2021-04-05 15:39:34
https://static.inaturalist.org/photos/2487509/medium.JPG?1444147822,2015-10-06,,markg,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2515756/medium.jpg?1444662178,2015-09-21,,co_vuillonnex_937,ID élève : Hyménoptère,2021-04-05 15:39:34
https://static.inaturalist.org/photos/2549494/medium.JPG?1445366565,2015-10-17,,enricoschifani,,2021-04-05 15:39:34
https://static.inaturalist.org/photos/2566435/medium.jpg?1445787169,2015-10-20,,lhiggins,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2587114/medium.jpg?1446197953,2015-09-11,,co_vuillonnex_934,"ID élève : Hyménoptère guêpe, peut être ceramius lusitanieus",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2587260/medium.jpg?1446200734,2015-09-11,,co_vuillonnex_934,ID élève : hyménoptère vespidae,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2626781/medium.JPG?1447009480,2015-03-15,,nzwide,This wasp's is longer and its markings are different in size to the usual Vespula germanica.  ,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2626783/medium.JPG?1447009582,2015-11-09,,nzwide,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2685844/medium.JPG?1448173154,2015-11-22,,aunty,,2021-04-05 15:39:34
https://static.inaturalist.org/photos/2711726/medium.jpg?1448743716,2012-05-24,,alexminico,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2717734/medium.JPG?1448846923,2015-11-30,,tangatawhenua,This insect kindly landed in front of me and slowly turned around so I could get photos from all angles :),2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2718661/medium.jpg?1448853264,2015-11-29,,hobiecat,Vespula germanica,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2780429/medium.JPG?1450237337,2015-12-16,,nzwide,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2818204/medium.jpg?1451255708,2015-12-24,,jon_sullivan,Hunting over a flowering kanuka.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2832439/medium.jpg?1451640788,2015-12-29,,yanidubin,"Vespula germanica - German Wasp.
Plant is Puya Alpestris (cultivated), imported from Chile.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2888562/medium.jpg?1452965950,2011-10-09,,hermannfalkner,"<u><b>Taxon:</b></u> <u>Vespa crabro</u>
<u><b>2011-10-09</b></u> Vienna, district XXII. - Donaustadt, Lobau (150 msm Quadrant 7865/1)
German name: Hornisse
<u><b>ID source:</b></u> Wikipedia
<u><b>Habitat:</b></u> alluvial forest with Populus and Salix dominating
<u><b>Occurrence:</b></u> Relatively common.
I was closer than comfortable when taking this shot - less than a metre away; at this range hornets may get the idea of defending their nest but in generall they are quite peaceful - ceartainly peacefuller than wasps.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2889473/medium.jpeg?1452977854,2016-01-16,,jefffryett,Wasp nest that has fallen from a tree in Pirongia forest. It was spread over a large area.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2951284/medium.jpg?1454238313,2016-01-31,,yanidubin,"German wasp on unopened mountain cornflower.

Not sure what its prey is.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2975224/medium.jpg?1454748241,2016-01-06,,jon_sullivan,,2021-04-05 15:39:34
https://static.inaturalist.org/photos/2982753/medium.jpg?1454884398,2016-01-16,,vicmetcalfnz,German wasp eating mussel bait on the wharf at Momorangi ,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/2993113/medium.jpg?1455066308,2016-01-30,,lubasarker,Found a dead honey bee in my house. It's smaller than nickel. Very fuzzy with yellow and black strips. ,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3016955/medium.jpg?1455521215,2016-01-22,,pjd1,"Uncommon. Lignicolous on tairare (Beilschmiedia tarairi) branch lying in dense tairare / tawa (B. tawa) / kohekohe (Dysoxylum spectabile) forest (steep slope with understorey and ground cover virtually annihilated by cattle).

Fruiting bodies mostly past it (and I might add I was having the bejesus stung out of me by one *&^%$#@! German wasp (Vespula germanica) whilst taking these - so not the best images)...No wasp nest present - the little *&^%$#@ obviously didn't like me.

Fruiting bodies solitary, stalk 6-8 mm diameter, terete, fibrous, twisted, brownish with dark brown flakes (these peeling off in places); cap 25-30 mm diameter, variable ranging from circular to tabular to half circular, more or less flattened to concave or fluted (in all examples with prominent dark brown central depression), upper surface fawn coloured, mottled cinnamon brown, cap margins 'frilled' due to gills of underside forming an upturned rim; gills pale cream, interstices grey.

I am wondering if this posting is a munted / over mature state of http://naturewatch.org.nz/observations/2683634

",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/75323587/medium.jpg?1590569173,2016-02-18,,simonnicholas,,2021-04-05 15:39:34
https://static.inaturalist.org/photos/3067266/medium.jpg?1456526355,2016-02-27,,roarnaknowler,Found on black tree.   Beech.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3141898/medium.jpg?1457828013,2016-03-06,,jon_sullivan,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3159922/medium.JPG?1458057648,2015-09-04,,molanic,"BugGuide ID:
German Yellowjacket (Vespula germanica) Wasp
http://bugguide.net/node/view/1196479",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3167630/medium.JPG?1458168103,2016-03-16,,the_ninjas,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3234119/medium.jpg?1459105999,2016-03-27,,scottmohan,,2021-04-05 15:39:34
https://static.inaturalist.org/photos/3248890/medium.jpg?1459280810,2016-03-29,,tevoleus,wasp eating a moth,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3252528/medium.JPG?1459326080,2016-03-30,,johnstones,Red admirals and german wasps getting something tasty from the trunk of a cabbage tree.  What are they eating ??? ,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3345855/medium.jpg?1460436025,2016-04-12,,mike68lusk,male flower. note feeding German wasp,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3346009/medium.jpg?1460438034,2016-04-12,,mike68lusk,"feeding on honeydew from black willow aphid, as were several German wasps",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3352874/medium.jpg?1460521567,2016-04-09,,aalbertrebergen,Colleagues had already talked about this relatively new arrival in the Mackenzie Basin. I'd noticed large numbers of german wasps in the willow trees along the Ohau River and inspection of the trees showed colonies of this very attractive aphid. ,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3363852/medium.jpg?1460662864,2016-04-07,,danielefuochi,trovata morta in un capannone.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3439041/medium.JPG?1461222397,2016-04-18,,tangatawhenua,"Great to see the towai after stopping in Towai, although we didn't see the towai in Towai but on the side of the hill just past the Matauri Bay turnoff :)

I have added another obs for the german wasp on the flowers.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3439041/medium.JPG?1461222397,2016-04-18,,tangatawhenua,"Only saw this german wasp on the towai when I looked at the photos on my pc :)

http://naturewatch.org.nz/observations/2990656 is where the towai obs is.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3452109/medium.JPG?1461320000,2016-04-22,,jakob,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3462652/medium.JPG?1461407130,2016-04-23,,memopob,Home pest invasion.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3489388/medium.jpg?1461614900,2016-04-24,,grahame,"A couple more Giant Willow Aphids, different area of Travis.
They are in all the Grey Willow in this area.
A lot of winged aphids present, some in groups.
German Wasps feeding on the honey dew falling onto leaves beside the colonies.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3510136/medium.JPG?1461821534,2016-04-25,,alice_shanks,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3526301/medium.JPG?1462003701,2016-04-30,,lisa_bennett,"This angry hate-filled critter was writhing on my kitchen floor this morning. It is a bit larger than ye ol' average wasp (scale is in mm). 

On our property I've poisoned a few underground wasp nests over the last couple of weeks - I've never seen so many around.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3526364/medium.jpg?1462006453,2016-04-25,,shae,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3542981/medium.JPG?1462129721,2016-03-30,,fabriziolanfredi,ore 12:20 circa. su una finestra,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3681542/medium.JPG?1463346719,2016-05-15,,cgritz,"First time I've seen this wasp, too.  In the rain gauge garden.  Maybe I apicalis or mexicana?

On German Chamomile  Matricaria recutita
",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3681578/medium.JPG?1463346959,2016-05-15,,cgritz,"I think the ID is right.  Several of these in the rain gauge garden, and seemed intent on trying to chase everyone else away.  They kept flying into other wasps.

On German Chamomile  Matricaria recutita
",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3681838/medium.JPG?1463348025,2016-05-15,,cgritz,"In the rain gauge garden.  The wasp on the right.

on German Chamomile  Matricaria recutita
",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3681930/medium.JPG?1463348625,2016-05-15,,cgritz,"In the rain gauge garden.  About to be bumped by the Isodontia wasp in the third photo

On German Chamomile  Matricaria recutita
",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3801801/medium.jpg?1464082857,2016-05-23,,mike68lusk,"under bark, I presume a hibernating queen",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3802007/medium.JPG?1464092022,2016-05-22,,harry_taylor,"Swarms of male wasps, groups of a dozen or more observed about midday flying back and forth very rapidly in groups around shrubs (Veronica, Pittosporum, Griselinia, Coprosma). Appearing to chase each other. Several different swarms seen around different bushes over a distance of a few hundred metres.  Possibly mating swarms although only males were seen. The time stamps on the closeup photos are accurate but the pictures of the swarm are snapshots  created later from a video taken at the time.",2021-04-05 15:39:34
https://static.inaturalist.org/photos/3810691/medium.JPG?1464156826,2016-05-25,,jacqui-nz,Many wasps feeding on a willow tree beside a stream. Giant willow aphids also on the tree.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3836427/medium.jpg?1464409108,2016-05-28,,pohanginapete,"Based on the unbroken strip of yellow behind the eye and the distinctly separated spots on the abdomen, I'm fairly sure this is a German wasp. This makes it an unusual observation around here, where vespulid wasps most often turn out to be the Common wasp (<em>V. vulgaris</em>).

I'm happy to have the ID disputed if you think I've misidentified this, though. (Unfortunately, I had the telephoto lens rather than the macro mounted, so I slightly missed the focus on the lateral view of the head.)",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3846361/medium.jpg?1464516069,2016-04-01,,katya,,2021-04-05 15:39:34
https://static.inaturalist.org/photos/3890876/medium.jpg?1464948388,2016-06-02,,enricoschifani,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/3981038/medium.JPG?1465666181,2014-06-16,,francescagraziani,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4044386/medium.jpg?1466281840,2016-06-04,,mbortol,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4138060/medium.JPG?1467235832,2016-04-01,,simcock,Plant in full flower with a German wasp sipping on the nectar. The leaves of both whauwhaupaku (Pseudopanax arboreus) and pate (Schefflera digitata) tend to get heavily browsed by possums.   Approximate location only.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4139427/medium.JPG?1467247658,2016-02-10,,sea-kangaroo,Murderous wasp ball.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4173361/medium.JPG?1467586630,2016-02-08,,sea-kangaroo,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4201445/medium.jpg?1467852586,2016-07-07,,burnhamschool,Are these over wintering queens?,2021-04-05 15:39:34
https://static.inaturalist.org/photos/4274969/medium.jpeg?1468678593,2016-07-01,,davidhowdon,,2021-04-05 15:39:34
https://static.inaturalist.org/photos/4316388/medium.jpg?1469114781,2016-07-19,,hermannfalkner,"2016-07-19 Vienna, district XXII., Lobau - National Park Donau-Auen
German name: Wespe auf Gold-Greiskraut

Some Wasp species on Senecio doria.
Geotag obscured not because of the insect but because of Senecio doria, which is very rare.

About the habitat - dry grass/ bush land in National Park Donau-Auen (= marshlands of Danube river but this is a dry habitat).
Substrate: Danube rubble, slightly calciferous.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4317358/medium.jpeg?1469123396,2016-07-21,,amarzee,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4323375/medium.jpg?1469181610,2016-07-22,,alekseyandreyanov,I am not sure if it's paper or german wasp.,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4518072/medium.jpeg?1470881345,2016-08-11,,nzwide,   Queens hibernating                             ,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4581821/medium.jpeg?1471367909,2016-08-13,,mjwarman,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4588105/medium.jpeg?1471421857,2016-08-14,,gonzo,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4588818/medium.jpeg?1471438195,2016-07-27,,dendzoscarab,,2021-04-05 15:39:34
https://static.inaturalist.org/photos/4604005/medium.jpeg?1471565985,2016-08-18,,alan28,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4640521/medium.jpg?1471883719,2016-08-21,,getblank,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4641002/medium.jpg?1471887063,2016-08-18,,qgroom,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4653819/medium.jpeg?1471993380,2016-08-21,,molanic,"BugGuide ID:
German Yellowjacket (Vespula germanica)
http://bugguide.net/node/view/1287621

Found dead.",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4666715/medium.jpg?1472119735,2016-08-25,,arthur,"A wasp catching, killing, decapitating and then flying off with the head of a hover fly. Wasp later returned to take away the body.
",2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4690635/medium.jpeg?1472342013,2016-08-27,,marknenadov,,2021-04-05 15:39:34
https://inaturalist-open-data.s3.amazonaws.com/photos/4715576/medium.jpeg?1472540252,2016-08-21,,stevedaniels,Taking a sip of water.,2021-04-05 15:39:34
