image url,microsoft azure labels,gluon labels,google label description,google object detection
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/158539801_209530084253795_2855418760794156230_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=lrzjbk4Y3SwAX-XKopI&edm=ALQROFkAAAAA&ccb=7-4&oh=fc22ccc47728f627b325d081cb297f98&oe=609589C6&_nc_sid=30a2ef&ig_cache_key=MjUyNjIwOTUyNjIyNzY4NTYzMA%3D%3D.2-ccb7-4,"['grass', 'outdoor', 'dog', 'animal', 'flower', 'carnivore', 'plant']","['boxer', 'malinois', 'bull mastiff']","['Flower', 'Dog', 'Plant', 'Carnivore', 'Dog breed', 'Petal', 'Collar', 'Fawn', 'Dog collar', 'Herbaceous plant']","['Flower', 'Dog']"
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/156465088_430420394950640_2582875845021041092_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=7-RxXMshwJ0AX9D0ckc&edm=ALQROFkAAAAA&ccb=7-4&oh=b4fe99f1f59dc03d0b501e95b0f8d916&oe=609874DE&_nc_sid=30a2ef&ig_cache_key=MjUyMTUzNTM3MzcwODkzMDg1Ng%3D%3D.2-ccb7-4,"['grass', 'outdoor', 'fog', 'sky', 'farm', 'field', 'smoke', 'tree', 'plant', 'lush', 'spring', 'stack']",['cannon'],"['Plant', 'Sky', 'Natural landscape', 'Tree', 'Land lot', 'Atmospheric phenomenon', 'Grass', 'Grassland', 'Plain', 'Landscape']",['Person']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/156411601_115367127265314_5416738759518609973_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=jZfFn8FaJrMAX_XB7X6&edm=ABZsPhsAAAAA&ccb=7-4&oh=0030b1f16d248a68ed2875868b04de16&oe=60974C8D&_nc_sid=4efc9f,"['invertebrate', 'beetle', 'animal', 'plant', 'ladybug', 'arthropod', 'insect', 'fresh']","['leafhopper', 'black and gold garden spider']","['Plant', 'Insect', 'Pollinator', 'Arthropod', 'Terrestrial plant', 'Pest', 'Flowering plant', 'Herbaceous plant', 'Plant pathology', 'Invertebrate']",['Insect']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/150700194_1080425239096149_6599161740197394343_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=eQ4gm-SIBboAX8wR_Pj&edm=ALQROFkAAAAA&ccb=7-4&oh=494b790556b5f462367eceb0f7310369&oe=60979740&_nc_sid=30a2ef&ig_cache_key=MjUxNTEwOTEyNjQzNTEyODgyNQ%3D%3D.2-ccb7-4,"['fruit', 'water', 'cucumber']",['zucchini'],"['Water', 'Liquid', 'Grass', 'Window', 'Terrestrial plant', 'Vegetable', 'Plant', 'Tints and shades', 'Ingredient', 'Natural foods']","['Fruit', 'Insect']"
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/152468274_255539366099983_6829156925544034217_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=IoDubv3L8ZoAX8cGF6c&edm=ALQROFkAAAAA&ccb=7-4&oh=496b15ee9aeeb884fc100eba2681416a&oe=6095EDFF&_nc_sid=30a2ef&ig_cache_key=MjUxNDg1MTQ4Mjc2NjQ3NzY2Nw%3D%3D.2-ccb7-4,"['invertebrate', 'beetle', 'bee', 'closeup', 'animal', 'macro photography', 'flower', 'ladybug', 'plant', 'insect']",['bee'],"['Pollinator', 'Arthropod', 'Insect', 'Eye', 'Plant', 'Petal', 'Honeybee', 'Spider', 'Pest', 'Beetle']","['Bee', 'Insect']"
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/151784668_1886599948171947_492055174597089924_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Dsc82-nBq8IAX-VnvNP&edm=ALQROFkAAAAA&ccb=7-4&oh=6d06ada2179c963d95efa3ff3d7a3675&oe=60951F56&_nc_sid=30a2ef&ig_cache_key=MjUxMzcwNzI2ODAzNDI3NjM5Mg%3D%3D.2-ccb7-4,"['food', 'chocolate', 'plate', 'baked goods', 'dessert', 'snack', 'chocolate spread', 'delicious', 'chocolate syrup']",['chocolate sauce'],"['Food', 'Ingredient', 'Recipe', 'Cuisine', 'Staple food', 'Dish', 'Produce', 'Baked goods', 'Sweetness', 'Dessert']",['Food']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/150523403_3667323030002735_8782765977145272783_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=z-29zkccP78AX_x1JAH&edm=ALQROFkAAAAA&ccb=7-4&oh=87259e6fe3e90ce1eaa2cc0a4710f132&oe=6097ED82&_nc_sid=30a2ef&ig_cache_key=MjUxMTcwNjk2NDU1MjE0MTg2NA%3D%3D.2-ccb7-4,"['sky', 'outdoor', 'ground', 'water', 'beach', 'sand', 'ocean', 'nature', 'shore', 'sandy', 'day']","['dung beetle', 'sandbar']","['Sky', 'Water', 'Leg', 'Wood', 'Beach', 'Coastal and oceanic landforms', 'Landscape', 'Road surface', 'Horizon', 'Lake']",['Dog']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/150523402_787394235199666_1913031860009521499_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=0RZtNs_62xEAX-iOCUS&edm=ABZsPhsAAAAA&ccb=7-4&oh=242a506927908512173e518bf78a2073&oe=6098503C&_nc_sid=4efc9f,"['cloud', 'outdoor', 'clouds', 'nature', 'cloudy', 'blue', 'abstract', 'sky', 'day']",[],"['Cloud', 'Sky', 'Blue', 'Cumulus', 'Electric blue', 'Wind', 'Pattern', 'Landscape', 'Meteorological phenomenon', 'Horizon']",[]
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/150271461_332174058164812_7119563700428484148_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=2b9msB6BM84AX8N3jvZ&edm=ABZsPhsAAAAA&ccb=7-4&oh=691f93b421f6c775d742f09a96ecd2f7&oe=60969EFC&_nc_sid=4efc9f,"['grass', 'sky', 'outdoor', 'cloud', 'tree', 'field', 'building', 'landscape', 'mountain', 'fence', 'pasture', 'lush', 'distance']",['worm fence'],"['Cloud', 'Sky', 'Plant', 'Ecoregion', 'Natural landscape', 'Tree', 'Fence', 'Wood', 'Land lot', 'Highland']",[]
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/149845584_2478719092434964_80260193683581685_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=QtS__Uolpv8AX-i7Lo6&edm=ABZsPhsAAAAA&ccb=7-4&oh=1b39411b0d101541ab43e2791b97d4d4&oe=6097CA22&_nc_sid=4efc9f,"['invertebrate', 'yellow', 'insect', 'animal', 'dragonfly', 'beetle', 'bee', 'arthropod', 'pest', 'fly', 'spider', 'net-winged insects', 'outdoor object']","['barn spider', 'black and gold garden spider']","['Insect', 'Pollinator', 'Arthropod', 'Dragonflies and damseflies', 'Honeybee', 'Pest', 'Twig', 'Membrane-winged insect', 'Invertebrate', 'Macro photography']",['Insect']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/149449226_260798815669619_2232040256599983217_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=GInT--lzuX8AX8hcjIk&edm=ALQROFkAAAAA&ccb=7-4&oh=ecf2404c8f91eda1a3537294b6c5dd68&oe=6095FD76&_nc_sid=30a2ef&ig_cache_key=MjUwOTE1OTU2ODMzNzA1MTY4Ng%3D%3D.2-ccb7-4,"['indoor', 'pink', 'child art']","['plastic bag', 'teapot']","['Liquid', 'Drinkware', 'Fluid', 'Bottle', 'Plastic bottle', 'Drink', 'Material property', 'Cylinder', 'Gas', 'Font']",['Packaged goods']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/149540416_284929792966550_7345933593017224409_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=KGo4P652zOQAX-Xf3Ep&edm=ALQROFkAAAAA&ccb=7-4&oh=24cdd86bb6c9333a48c9b8f803d9c582&oe=60969EF3&_nc_sid=30a2ef&ig_cache_key=MjUwNzc0MDM4ODMzMzMxNjMxMg%3D%3D.2-ccb7-4,"['grass', 'outdoor', 'tree', 'bench', 'chair', 'table', 'tent', 'plant', 'umbrella', 'lawn', 'park', 'wooden', 'playground', 'shade', 'outdoor table', 'accessory', 'set', 'furniture']",['yurt'],"['Plant', 'Umbrella', 'Shade', 'Outdoor furniture', 'Outdoor table', 'Wood', 'Biome', 'Tree', 'Grass', 'Tints and shades']","['Umbrella', 'Table']"
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/148540426_244981837122787_1468739156414844276_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=QEw62qhC4pgAX8hyyLb&edm=ALQROFkAAAAA&ccb=7-4&oh=5a9ff14ab930339c08f71fc974e0857f&oe=60979C24&_nc_sid=30a2ef&ig_cache_key=MjUwNjk5NjY4MjM1NzU0NDU0NA%3D%3D.2-ccb7-4,"['grass', 'sky', 'outdoor', 'tree', 'text', 'cloud', 'mountain', 'plant', 'nature', 'landscape']","['pole', 'flagpole']","['Sky', 'Plant', 'Cloud', 'Natural landscape', 'Tree', 'Land lot', 'Grass', 'Atmospheric phenomenon', 'Mountain', 'Asphalt']",[]
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/147969513_426042281847449_4985764911012806413_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=3OODXw4Jm-UAX9GmgRp&edm=ABZsPhsAAAAA&ccb=7-4&oh=3d5c640caf3b7728c28f188c5527f735&oe=6096A6D1&_nc_sid=4efc9f,"['wood', 'pile']",['lumbermill'],"['Brown', 'Wood', 'Hardwood', 'Tints and shades', 'Lumber', 'Pattern', 'Cuisine', 'Trunk', 'Metal', 'Flooring']",['Packaged goods']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/146299938_161152135618459_2172334105677529317_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=RV_JC2e20rsAX-nyGcp&edm=ALQROFkAAAAA&ccb=7-4&oh=f55a2e63f8455632015ac136fa19affa&oe=60970643&_nc_sid=30a2ef&ig_cache_key=MjUwMjY3ODY5NDE0NTg1MDI5Mg%3D%3D.2-ccb7-4,"['flower', 'plant', 'garden', 'colorful', 'orange', 'surrounded', 'fresh']",[],"['Flower', 'Plant', 'Groundcover', 'Herbaceous plant', 'Flowering plant', 'Annual plant', 'Shrub', 'Subshrub', 'Terrestrial plant', 'Forb']",[]
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/146475607_143155044212796_7164003068607138804_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=kUMZvrIKj1QAX_SS2c2&edm=ALQROFkAAAAA&ccb=7-4&oh=05f83653f3f40a92f5cc060f10c8dfd8&oe=6096D4D3&_nc_sid=30a2ef&ig_cache_key=MjUwMTkyNjQ3NTExNzIzODA4MA%3D%3D.2-ccb7-4,"['green', 'fruit', 'art', 'cucumber']",['zucchini'],"['Food', 'Ingredient', 'Natural foods', 'Squash', 'Cuisine', 'Winter squash', 'Vegetable', 'Cucumber', 'Gourd', 'Produce']",['Winter melon']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/144741357_946313152568316_8724775724207637348_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Ke8x4lT2MmQAX9UMtVx&edm=ALQROFkAAAAA&ccb=7-4&oh=a9e3723d1e621928b28f4d15a93f6034&oe=6096676C&_nc_sid=30a2ef&ig_cache_key=MjQ5OTAwOTYzODk5Mzc4Nzg0OA%3D%3D.2-ccb7-4,"['outdoor', 'sky', 'tree', 'grass', 'field', 'landscape', 'cloud', 'mountain', 'fence', 'pasture', 'hillside', 'lush', 'day', 'distance']","['worm fence', 'picket fence']","['Sky', 'Plant community', 'Cloud', 'Plant', 'Natural landscape', 'Tree', 'Land lot', 'Highland', 'Biome', 'Grass']",[]
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/144037189_322336522511310_8859781583821105554_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=DYJ71XqNTkMAX_eT6ob&edm=ABZsPhsAAAAA&ccb=7-4&oh=fd2268edd61a53ba61d26f1bdde02aaa&oe=60984804&_nc_sid=4efc9f,"['tree', 'outdoor', 'bird', 'blue', 'art']","['macaw', 'knot']","['Bird', 'Plant', 'Beak', 'Statue', 'Sculpture', 'Tree', 'Feather', 'Lawn ornament', 'Art', 'Tail']",['Sculpture']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/142888344_2921676231437555_1426126467294997028_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=zXbrI_3f_xAAX8Es-6S&edm=ALQROFkAAAAA&ccb=7-4&oh=34eb258bf296c8fbb565fdefeda6348b&oe=60975C6B&_nc_sid=30a2ef&ig_cache_key=MjQ5NjgyODczNzA4NjAzOTI3Mg%3D%3D.2-ccb7-4,"['tree', 'outdoor', 'flower', 'grass', 'garden', 'plant', 'botanical', 'bushes', 'house', 'surrounded']","['barrow', 'pot']","['Plant', 'Flower', 'Building', 'Tree', 'Grass', 'Sky', 'Shrub', 'Groundcover', 'Landscape', 'House']",['Houseplant']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/142102756_920570038765060_291181952505261062_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=7CFq10qNcFsAX93aC9e&edm=ALQROFkAAAAA&ccb=7-4&oh=4620750a6a78e6cbb276f06a07ee314e&oe=60973EE3&_nc_sid=30a2ef&ig_cache_key=MjQ5NTQwMzU4NjY1ODY2MTQ0Mg%3D%3D.2-ccb7-4,"['outdoor', 'sky', 'tree', 'water', 'moon', 'nature', 'shore', 'plant', 'sandy']","['lakeside', 'seashore']","['Sky', 'Atmosphere', 'Plant', 'Daytime', 'Moon', 'Natural landscape', 'Branch', 'Sunlight', 'Tree', 'Dusk']",[]
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/140359668_406476330689497_7380808440853111928_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=c6oxox4ikfMAX-AhOUT&edm=ALQROFkAAAAA&ccb=7-4&oh=6deb62ca909bbbae4b22650a9b0a623d&oe=6096EB01&_nc_sid=30a2ef&ig_cache_key=MjQ4OTgwMDUwMDI2Nzk0MTg5OQ%3D%3D.2-ccb7-4,"['text', 'screenshot', 'knowledge', 'design', 'font']","['web site', 'menu']","['Font', 'Electric blue', 'Brand', 'Document', 'Graphics', 'Sky', 'Logo']",['Insect']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/137538121_197368035423095_1822075660505205515_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=3e9Uu6zrorUAX_XBqI4&edm=ABZsPhsAAAAA&ccb=7-4&oh=7f7c70e4bbe419de089e3d143a64584d&oe=60951437&_nc_sid=4efc9f,"['soft drink', 'food', 'drink', 'bottle', 'mason jar', 'preserved food', 'beer', 'pickling', 'canning', 'juice', 'glass', 'beverage', 'food storage containers', 'fruit preserve', 'alcohol', 'liquid', 'honey']",['nipple'],"['Liquid', 'Drinkware', 'Food', 'Ingredient', 'Mason jar', 'Glass bottle', 'Bottle', 'Fluid', 'Preserved food', 'Drink']",['Packaged goods']
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/137304735_833378060850586_3306695997900179471_n.jpg?tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=NLmj-gvbLkYAX_UUsvL&edm=ABZsPhsAAAAA&ccb=7-4&oh=64730f3fd98a4436e3650ed328cd7ef9&oe=6096137A&_nc_sid=4efc9f,"['outdoor', 'wooden', 'plant', 'garden', 'green', 'flower', 'wood', 'herb', 'vegetable', 'surrounded', 'stone']",['greenhouse'],"['Plant', 'Plant community', 'Botany', 'Fines herbes', 'Grass', 'Terrestrial plant', 'Groundcover', 'Shrub', 'Flowering plant', 'Annual plant']",[]
https://scontent-syd2-1.cdninstagram.com/v/t51.2885-15/e35/136976197_709913976333735_7561126529835350250_n.jpg?se=7&tp=1&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=YULAPRctxkwAX99OxK-&edm=ALQROFkAAAAA&ccb=7-4&oh=2054a621c45c4dd9789532f6bb6ec171&oe=609823F7&_nc_sid=30a2ef&ig_cache_key=MjQ4MTYxOTExMTg0ODA0MjgzNg%3D%3D.2-ccb7-4,"['outdoor', 'person', 'toddler', 'clothing', 'child', 'human face', 'little', 'baby', 'standing', 'smile', 'boy', 'black and white']",['tricycle'],"['Smile', 'Sky', 'Cloud', 'People in nature', 'Standing', 'Gesture', 'Happy', 'Black-and-white', 'Toddler', 'Grass']","['Pants', 'Person', 'Animal', 'Clothing']"
