image url,Manual validation,microsoft azure labels,gluon labels,google label description,google object detection
https://inaturalist-open-data.s3.amazonaws.com/photos/1070505/medium.jpg?1408899022,True,"['indoor', 'invertebrate', 'flower', 'bee', 'insect']","['bee', 'honeycomb']","['Plant', 'Flower', 'Pollinator', 'Insect', 'Arthropod', 'White', 'Petal', 'Pest', 'Honeybee', 'Flowering plant']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1100734/medium.jpg?1410199374,True,"['invertebrate', 'outdoor', 'animal', 'insect', 'yellow', 'beetle', 'arthropod', 'bee', 'pest', 'spider', 'wasp', 'fly', 'stone']","['long-horned beetle', 'honeycomb']","['Arthropod', 'Insect', 'Wood', 'Organism', 'Trunk', 'Pest', 'Terrestrial animal', 'Automotive wheel system', 'Twig', 'Automotive tire']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1148385/medium.jpg?1412018456,True,"['ground', 'outdoor', 'invertebrate', 'insect', 'animal', 'bee', 'beetle', 'pest', 'spider', 'arthropod', 'wasp', 'yellow', 'dragonfly', 'membrane-winged insect', 'eumenidae', 'hornet', 'net-winged insects']","['bee', 'honeycomb', 'ant']","['Pollinator', 'Arthropod', 'Insect', 'Honeybee', 'Wood', 'Wing', 'Parasite', 'Pest', 'wasp', 'Invertebrate']","['Bee', 'Insect']"
https://inaturalist-open-data.s3.amazonaws.com/photos/1151810/medium.jpg?1412129377,True,['plant'],"['garden spider', 'black and gold garden spider', 'barn spider']","['Plant', 'Terrestrial plant', 'Groundcover', 'Grass', 'Evergreen', 'Insect', 'Flowering plant', 'Herbaceous plant', 'Shrub', 'Soil']",[]
https://inaturalist-open-data.s3.amazonaws.com/photos/1180944/medium.jpg?1444471367,True,"['invertebrate', 'bee', 'pest', 'animal', 'membrane-winged insect', 'arthropod', 'pollinator', 'wasp', 'macro photography', 'honeybee', 'fly', 'insect', 'hornet', 'net-winged insects', 'beetle', 'horse flies', 'bombyliidae', 'spider']",['bee'],"['Pollinator', 'Insect', 'Arthropod', 'Plant', 'Honeybee', 'Wing', 'Pest', 'Parasite', 'Close-up', 'Membrane-winged insect']",['Bee']
https://inaturalist-open-data.s3.amazonaws.com/photos/1180978/medium.jpg?1444471667,True,"['insect', 'invertebrate', 'animal', 'bee', 'yellow', 'close']","['dragonfly', 'box turtle']","['Pollinator', 'Insect', 'Arthropod', 'Finger', 'Honeybee', 'Pest', 'Terrestrial animal', 'Nail', 'Felidae', 'Thumb']",['Insect']
https://static.inaturalist.org/photos/1183572/medium.jpg?1444486933,True,"['invertebrate', 'bee', 'insect', 'animal', 'wasp', 'membrane-winged insect', 'pest', 'honeybee', 'hornet', 'eumenidae', 'arthropod', 'pollinator']",['bee'],"['Pollinator', 'Arthropod', 'Insect', 'Honeybee', 'Pest', 'Wing', 'Parasite', 'Membrane-winged insect', 'Close-up', 'Invertebrate']",['Bee']
https://static.inaturalist.org/photos/1184828/medium.jpg?1444494715,True,"['invertebrate', 'yellow', 'bee', 'animal', 'spider', 'outdoor object', 'pest', 'insect', 'beetle', 'arthropod']","['bee', 'honeycomb']","['Hair', 'Pollinator', 'Eye', 'Arthropod', 'Insect', 'Human body', 'Organism', 'Honeybee', 'Spider', 'Wing']",['Bee']
https://static.inaturalist.org/photos/1204370/medium.?1413272530,True,"['invertebrate', 'outdoor object', 'insect']",['bee'],"['Insect', 'Arthropod', 'Pollinator', 'Pest', 'Honeybee', 'Parasite', 'Membrane-winged insect', 'Invertebrate', 'Metal', 'Fashion accessory']",['Insect']
https://static.inaturalist.org/photos/1204372/medium.?1413272536,True,"['invertebrate', 'insect', 'beetle']","['honeycomb', 'bee']","['Arthropod', 'Insect', 'Pollinator', 'Pest', 'Natural material', 'Invertebrate', 'Parasite', 'Membrane-winged insect', 'Terrestrial animal', 'Electric blue']","['Insect', 'Bee']"
https://inaturalist-open-data.s3.amazonaws.com/photos/1185719/medium.jpg?1444500400,True,"['animal', 'invertebrate', 'insect', 'bee', 'black', 'spider', 'pest']","['bee', 'honeycomb']","['Face', 'Head', 'Pollinator', 'Insect', 'Eye', 'Arthropod', 'Human body', 'Honeybee', 'Organism', 'Eyelash']",['Bee']
https://inaturalist-open-data.s3.amazonaws.com/photos/1186053/medium.jpg?1444531641,True,"['outdoor', 'tree', 'hydrant', 'outdoor object', 'fire hydrant', 'water']",['switch'],"['Eye', 'Plant', 'Wood', 'Organism', 'Terrestrial animal', 'Trunk', 'Invertebrate', 'Tree', 'Grass', 'Pest']",['Watch']
https://static.inaturalist.org/photos/1215064/medium.?1413298324,True,"['invertebrate', 'insect', 'flower', 'bee', 'plant', 'animal']","['bee', 'long-horned beetle']","['Flower', 'Pollinator', 'Insect', 'Plant', 'Arthropod', 'Honeybee', 'Pest', 'Petal', 'Beetle', 'Invertebrate']","['Insect', 'Flower', 'Moths and butterflies']"
https://inaturalist-open-data.s3.amazonaws.com/photos/1226245/medium.?1413325865,True,"['invertebrate', 'yellow', 'beetle', 'insect', 'animal', 'arthropod', 'pest', 'fly', 'spider', 'parasite']",['bee'],"['Insect', 'Arthropod', 'Pest', 'Parasite', 'Membrane-winged insect', 'Net-winged insects', 'Cricket-like insect', 'Fly', 'Invertebrate', 'wasp']","['Insect', 'Moths and butterflies']"
https://inaturalist-open-data.s3.amazonaws.com/photos/1226281/medium.?1413325917,True,"['invertebrate', 'insect', 'animal', 'yellow', 'arthropod']",['bee'],"['Insect', 'Arthropod', 'Plant', 'Pollinator', 'Wing', 'Pest', 'Parasite', 'Invertebrate', 'wasp', 'Membrane-winged insect']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1229673/medium.?1413330421,True,"['invertebrate', 'bee', 'insect', 'fly', 'pest', 'membrane-winged insect', 'animal', 'wasp', 'arthropod', 'pollinator', 'net-winged insects', 'honeybee', 'spider', 'eumenidae', 'dragonfly', 'hornet', 'hoverfly', 'bombyliidae', 'horse flies', 'macro photography', 'halictidae', 'sphecidae', 'beetle']","['bee', 'honeycomb']","['Eye', 'Pollinator', 'Arthropod', 'Insect', 'Honeybee', 'Pest', 'Parasite', 'Bumblebee', 'Close-up', 'Macro photography']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1239768/medium.?1413365492,True,"['insect', 'tree', 'animal']",['birdhouse'],"['Eye', 'Human body', 'Wood', 'Plant', 'Trunk', 'Tree', 'Grey', 'Twig', 'Snout', 'Eyelash']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1240801/medium.?1413368118,True,"['invertebrate', 'bee', 'flower', 'animal', 'indoor', 'pollinator', 'membrane-winged insect', 'honeybee', 'plant', 'arthropod', 'insect', 'pest', 'wasp']",['bee'],"['Flower', 'Plant', 'Pollinator', 'Arthropod', 'Insect', 'Botany', 'Petal', 'Honeybee', 'Flowering plant', 'Pest']","['Bee', 'Flower']"
https://inaturalist-open-data.s3.amazonaws.com/photos/1249163/medium.?1413389902,True,"['invertebrate', 'bee', 'spider', 'arthropod', 'insect', 'pest', 'animal', 'fly', 'beetle', 'membrane-winged insect', 'pollinator', 'dragonfly', 'net-winged insects', 'outdoor object']","['bee', 'honeycomb']","['Eye', 'Pollinator', 'Insect', 'Arthropod', 'Botany', 'Organism', 'Honeybee', 'Spider', 'Pest', 'Terrestrial plant']",['Bee']
https://inaturalist-open-data.s3.amazonaws.com/photos/1255183/medium.?1413402239,False,"['tree', 'outdoor', 'branch', 'insect', 'perched', 'invertebrate', 'animal', 'bird', 'fauna']",[],"['Branch', 'Twig', 'Wood', 'Terrestrial plant', 'Insect', 'Plant', 'Grass', 'Trunk', 'Pest', 'Parasite']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1255187/medium.?1413402250,True,"['invertebrate', 'bee', 'insect', 'pollinator', 'animal', 'membrane-winged insect', 'pest', 'honeybee', 'arthropod', 'wasp', 'outdoor object', 'hornet', 'eumenidae', 'hoverfly', 'bombyliidae', 'plant']","['bee', 'honeycomb']","['Pollinator', 'Insect', 'Arthropod', 'Plant', 'Honeybee', 'Wing', 'Pest', 'Parasite', 'Twig', 'Net-winged insects']",['Bee']
https://inaturalist-open-data.s3.amazonaws.com/photos/1256041/medium.?1413403796,False,"['tree', 'outdoor', 'plant', 'lush']",['cabbage butterfly'],"['Plant', 'Branch', 'Terrestrial plant', 'Evergreen', 'Groundcover', 'Grass', 'Shrub', 'Flowering plant', 'Subshrub', 'Herbaceous plant']",[]
https://inaturalist-open-data.s3.amazonaws.com/photos/1256171/medium.?1413404019,True,"['invertebrate', 'insect', 'yellow', 'animal', 'bee', 'spider', 'pest', 'fly', 'beetle', 'arthropod', 'membrane-winged insect', 'dragonfly', 'net-winged insects', 'wasp']","['bee', 'fly']","['Pollinator', 'Arthropod', 'Insect', 'Plant', 'Honeybee', 'Pest', 'Wing', 'Grass', 'Invertebrate', 'Membrane-winged insect']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1257867/medium.?1413406662,True,"['invertebrate', 'bee', 'animal', 'insect', 'pest', 'membrane-winged insect', 'pollinator', 'fly', 'arthropod', 'wasp', 'net-winged insects', 'honeybee', 'eumenidae', 'hornet', 'beetle', 'bombyliidae', 'sphecidae', 'dragonfly', 'horse flies', 'hoverfly']","['bee', 'fly']","['Head', 'Pollinator', 'Eye', 'Arthropod', 'Insect', 'Pest', 'Honeybee', 'Parasite', 'Terrestrial animal', 'Membrane-winged insect']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1269316/medium.?1413430257,True,"['invertebrate', 'insect', 'beetle', 'dirty']","['honeycomb', 'bee']","['Insect', 'Arthropod', 'Staple food', 'Pest', 'Cuisine', 'Parasite', 'Membrane-winged insect', 'Recipe', 'Dish', 'Ingredient']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1273621/medium.?1413438404,True,"['invertebrate', 'floor', 'insect', 'animal', 'bee', 'pest', 'fly', 'membrane-winged insect', 'beetle', 'arthropod', 'wasp', 'hornet', 'eumenidae', 'horse flies', 'pollinator', 'net-winged insects', 'honeybee', 'spider', 'halictidae', 'sphecidae']",['bee'],"['Pollinator', 'Eye', 'Arthropod', 'Insect', 'Honeybee', 'Pest', 'Wing', 'Parasite', 'Bumblebee', 'Membrane-winged insect']",['Bee']
https://inaturalist-open-data.s3.amazonaws.com/photos/1283940/medium.jpg?1413640099,True,"['ground', 'outdoor', 'bird', 'rock', 'animal', 'rocky', 'dirt']",[],"['Organism', 'Beak', 'Reptile', 'Terrestrial animal', 'Scaled reptile', 'Tortoise', 'Loggerhead sea turtle', 'Snout', 'Turtle', 'Soil']","['Animal', 'Insect']"
https://inaturalist-open-data.s3.amazonaws.com/photos/1400756/medium.jpg?1444685086,True,"['invertebrate', 'bee', 'pest', 'wasp', 'indoor', 'membrane-winged insect', 'arthropod', 'beetle', 'animal', 'pollinator', 'eumenidae', 'hornet', 'fly', 'honeybee', 'spider', 'ant', 'sphecidae', 'net-winged insects', 'insect', 'dragonfly', 'hoverfly', 'bombyliidae', 'parasite', 'halictidae', 'macro photography', 'horse flies']","['bee', 'honeycomb']","['Pollinator', 'Eye', 'Arthropod', 'Plant', 'Insect', 'Organism', 'Pest', 'Close-up', 'Parasite', 'Membrane-winged insect']","['Bee', 'Animal']"
https://inaturalist-open-data.s3.amazonaws.com/photos/1412260/medium.jpg?1418170160,True,"['outdoor', 'invertebrate', 'insect', 'rock', ""wasp's nest"", 'outdoor object']","['honeycomb', 'European fire salamander']","['Organism', 'Wood', 'Terrestrial plant', 'Terrestrial animal', 'Twig', 'Bedrock', 'Metal', 'Electric blue', 'Rope', 'Soil']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1465716/medium.jpg?1420493783,True,"['invertebrate', 'insect', 'animal', 'beetle', 'pest', 'arthropod', 'bee', 'wasp']","['bee', 'honeycomb']","['Arthropod', 'Insect', 'Pest', 'Invertebrate', 'Parasite', 'Macro photography', 'Net-winged insects', 'Wildlife', 'Cricket-like insect', 'Membrane-winged insect']",['Bee']
https://inaturalist-open-data.s3.amazonaws.com/photos/1522670/medium.jpg?1444275487,True,"['invertebrate', 'rock', 'outdoor', 'animal', 'yellow', 'beetle', 'bee', 'arthropod', 'wasp', 'insect', 'pest', 'reptile', 'spider', 'eumenidae', 'pollinator', 'branch']",['honeycomb'],"['Pollinator', 'Arthropod', 'Insect', 'Nature', 'Organism', 'Pest', 'Terrestrial animal', 'Wood', 'Amphibian', 'Parasite']","['Insect', 'Animal']"
https://static.inaturalist.org/photos/1523651/medium.jpg?1422814181,True,"['tree', 'outdoor', 'branch', 'wood']","['cricket', 'grasshopper']","['Twig', 'Wood', 'Reptile', 'Plant', 'Insect', 'Scaled reptile', 'Terrestrial animal', 'Grass', 'Arthropod', 'Terrestrial plant']","['Bee', 'Moths and butterflies']"
https://inaturalist-open-data.s3.amazonaws.com/photos/1527198/medium.jpg?1422932046,True,"['insect', 'invertebrate', 'reptile', 'hay', 'animal', 'pile', 'lizard', 'snake', 'butterfly', 'moths and butterflies', 'outdoor object', 'aerie']","['barn spider', 'black and gold garden spider']","['Plant', 'Wood', 'Twig', 'Grass', 'Tree', 'Terrestrial animal', 'Terrestrial plant', 'Landscape', 'Soil', 'Wildlife']",['Bee']
https://static.inaturalist.org/photos/1551471/medium.jpg?1423837810,True,"['invertebrate', 'outdoor object', 'animal', 'bee', 'arthropod', 'insect', 'honeycomb', 'pest', 'pollinator']","['bee', 'fly']","['Pollinator', 'Insect', 'Arthropod', 'Yellow', 'Pest', 'Terrestrial plant', 'Plant', 'Close-up', 'Membrane-winged insect', 'Parasite']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1607329/medium.jpg?1425848352,True,"['insect', 'invertebrate', 'cat', 'indoor', 'animal', 'bee', 'pest', 'black', 'arthropod', 'pollinator']","['cicada', 'fly']","['Pollinator', 'Eye', 'Insect', 'Arthropod', 'Pest', 'Wing', 'Honeybee', 'Parasite', 'Membrane-winged insect', 'wasp']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1666474/medium.jpg?1427611270,True,"['invertebrate', 'green', 'bee', 'animal', 'beetle', 'arthropod', 'plant', 'pollinator', 'insect', 'pest']",['bee'],"['Pollinator', 'Insect', 'Arthropod', 'Plant', 'Terrestrial plant', 'Grass', 'Pest', 'Honeybee', 'Invertebrate', 'Parasite']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1677051/medium.JPG?1427868444,True,"['animal', 'invertebrate', 'insect', 'outdoor']","['leafhopper', 'fly']","['Pollinator', 'Insect', 'Arthropod', 'Honeybee', 'Pest', 'Wing', 'Parasite', 'wasp', 'Net-winged insects', 'Membrane-winged insect']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1683131/medium.JPG?1428038697,True,"['invertebrate', 'animal', 'beetle', 'insect', 'pest', 'arthropod', 'parasite']","['bee', 'honeycomb']","['Pollinator', 'Arthropod', 'Insect', 'Wing', 'Pest', 'Parasite', 'Honeybee', 'Membrane-winged insect', 'Close-up', 'Net-winged insects']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1728005/medium.jpg?1444345750,True,"['invertebrate', 'animal', 'green', 'beetle', 'plant', 'arthropod', 'pest', 'insect', 'bee', 'spider', 'leaf', 'pollinator']",['bee'],"['Pollinator', 'Insect', 'Arthropod', 'Honeybee', 'Pest', 'Parasite', 'Close-up', 'Macro photography', 'wasp', 'Net-winged insects']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1733929/medium.jpg?1429347224,True,"['invertebrate', 'animal', 'insect', 'arthropod', 'beetle', 'pest', 'plant', 'close']","['black and gold garden spider', 'garden spider']","['Pollinator', 'Insect', 'Arthropod', 'Terrestrial plant', 'Honeybee', 'Pest', 'Plant', 'Parasite', 'Invertebrate', 'Net-winged insects']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1749901/medium.jpg?1429703716,True,"['insect', 'invertebrate', 'bee', 'flower', 'plant', 'beetle', 'membrane-winged insect', 'arthropod']",['bee'],"['Flower', 'Plant', 'Pollinator', 'Insect', 'Arthropod', 'Purple', 'Petal', 'Blue', 'Violet', 'Pest']","['Insect', 'Flower']"
https://inaturalist-open-data.s3.amazonaws.com/photos/1808992/medium.jpg?1444325156,True,"['outdoor', 'tree', 'grass', 'invertebrate', 'bee', 'animal', 'arthropod', 'wood', 'pollinator', 'wasp', 'pest', 'membrane-winged insect', 'insect', 'pile']","['honeycomb', 'bee']","['Insect', 'Arthropod', 'Pollinator', 'Organism', 'Terrestrial animal', 'Pest', 'Honeybee', 'Plant', 'Grass', 'Locust']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1815283/medium.jpg?1431047479,True,"['invertebrate', 'animal', 'insect', 'indoor', 'bee', 'pest', 'arthropod', 'beetle', 'pollinator', 'fly']",['bee'],"['Arthropod', 'Insect', 'Pollinator', 'Pest', 'Moths and butterflies', 'Parasite', 'Terrestrial animal', 'Membrane-winged insect', 'Wing', 'Invertebrate']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1830820/medium.JPG?1431334357,True,"['insect', 'invertebrate', 'animal', 'rock', 'outdoor', 'bee', 'arthropod', 'pollinator', 'pest', 'wasp', 'caterpillar', 'membrane-winged insect', 'eumenidae', 'hornet', 'stone']",['bee'],"['Arthropod', 'Insect', 'Pollinator', 'Wood', 'Terrestrial animal', 'Pest', 'Honeybee', 'Close-up', 'Parasite', 'Membrane-winged insect']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/1881017/medium.jpg?1444359750,True,"['flower', 'invertebrate', 'plant', 'insect']","['bee', 'leafhopper']","['Flower', 'Plant', 'Pollinator', 'Insect', 'White', 'Arthropod', 'Flowering plant', 'Terrestrial plant', 'Pest', 'Honeybee']","['Bee', 'Flower']"
https://inaturalist-open-data.s3.amazonaws.com/photos/1966059/medium.jpg?1433601385,True,"['insect', 'invertebrate', 'bee', 'flower', 'animal', 'plant', 'pollinator', 'membrane-winged insect']","['bee', 'honeycomb']","['Flower', 'Plant', 'Pollinator', 'Arthropod', 'Insect', 'Petal', 'Pest', 'Flowering plant', 'Honeybee', 'Herbaceous plant']","['Bee', 'Flower']"
https://inaturalist-open-data.s3.amazonaws.com/photos/2034480/medium.JPG?1434997135,True,"['invertebrate', 'butterfly', 'moths and butterflies', 'animal', 'outdoor object', 'arthropod', 'pollinator', 'insect']","['bee', 'fly']","['Pollinator', 'Insect', 'Arthropod', 'Plant', 'Leaf', 'Pest', 'Terrestrial plant', 'Parasite', 'Terrestrial animal', 'Honeybee']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/2066347/medium.jpg?1435601844,True,"['invertebrate', 'plant', 'green', 'animal', 'insect', 'beetle', 'bee', 'arthropod', 'pest', 'fly']","['bee', 'honeycomb']","['Insect', 'Arthropod', 'Pollinator', 'Leaf', 'Organism', 'Terrestrial plant', 'Pest', 'Plant', 'Invertebrate', 'Close-up']",['Bee']
https://static.inaturalist.org/photos/2139084/medium.jpg?1437053608,False,"['rock', 'outdoor', 'stone', 'wood', 'trunk', 'cave']",[],"['Wood', 'Formation', 'Tints and shades', 'Bedrock', 'Natural material', 'Landscape', 'Circle', 'Rock', 'Trunk', 'Soil']",['Packaged goods']
https://static.inaturalist.org/photos/2152182/medium.jpg?1444709429,True,"['invertebrate', 'insect', 'animal', 'beetle', 'pest', 'arthropod', 'bee']","['bee', 'fly']","['Insect', 'Arthropod', 'Eye', 'Pollinator', 'Pest', 'Wing', 'Invertebrate', 'Membrane-winged insect', 'Parasite', 'Net-winged insects']",['Insect']
https://static.inaturalist.org/photos/2157853/medium.jpg?1444713849,True,"['invertebrate', 'yellow', 'animal', 'insect', 'beetle', 'arthropod', 'pest', 'ladybug', 'bee']","['leafhopper', 'long-horned beetle']","['Insect', 'Arthropod', 'Terrestrial animal', 'Pest', 'Invertebrate', 'Close-up', 'Wildlife', 'Parasite', 'Beetle', 'Membrane-winged insect']",['Insect']
https://static.inaturalist.org/photos/2157854/medium.jpg?1444713851,True,"['invertebrate', 'animal', 'insect', 'beetle', 'bee', 'arthropod', 'pest', 'wasp', 'outdoor object']","['bee', 'fly', 'long-horned beetle']","['Insect', 'Pollinator', 'Arthropod', 'Pest', 'Parasite', 'wasp', 'Membrane-winged insect', 'Invertebrate', 'Net-winged insects', 'Terrestrial animal']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/2189025/medium.jpg?1438004149,True,"['invertebrate', 'bee', 'animal', 'membrane-winged insect', 'wasp', 'pollinator', 'beetle', 'pest', 'flower', 'eumenidae', 'arthropod', 'hornet', 'honeybee', 'insect', 'plant']","['bee', 'honeycomb']","['Flower', 'Plant', 'Pollinator', 'Arthropod', 'Insect', 'Pest', 'Petal', 'Honeybee', 'Flowering plant', 'Close-up']",['Bee']
https://inaturalist-open-data.s3.amazonaws.com/photos/2335240/medium.JPG?1441206693,True,"['invertebrate', 'insect', 'animal', 'green', 'beetle', 'arthropod', 'pest', 'bee', 'wasp', 'plant', 'pollinator', 'eumenidae']","['fly', 'bee']","['Arthropod', 'Insect', 'Pest', 'Pollinator', 'Parasite', 'Invertebrate', 'Membrane-winged insect', 'Net-winged insects', 'Plant', 'Wildlife']",['Insect']
https://static.inaturalist.org/photos/2487509/medium.JPG?1444147822,True,"['invertebrate', 'animal', 'insect', 'plant', 'pest', 'arthropod', 'bee', 'pollinator', 'green']","['bee', 'fly']","['Arthropod', 'Pollinator', 'Leaf', 'Insect', 'Pest', 'Parasite', 'Close-up', 'Membrane-winged insect', 'Macro photography', 'Wildlife']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/2515756/medium.jpg?1444662178,True,"['invertebrate', 'indoor', 'beetle', 'animal', 'insect']",['leafhopper'],"['Arthropod', 'Insect', 'Pollinator', 'Yellow', 'Pest', 'Invertebrate', 'Parasite', 'Membrane-winged insect', 'Close-up', 'Net-winged insects']","['Insect', 'Moths and butterflies']"
https://static.inaturalist.org/photos/2549494/medium.JPG?1445366565,True,"['tea', 'beverage']",['honeycomb'],"['Plant', 'Road surface', 'Grey', 'Asphalt', 'Grass', 'Groundcover', 'Flowering plant', 'Pattern', 'Wood', 'Pollinator']",['Animal']
https://static.inaturalist.org/photos/2566435/medium.jpg?1445787169,True,"['invertebrate', 'insect', 'animal', 'outdoor', 'ground', 'beetle', 'arthropod', 'spider', 'pest', 'outdoor object']","['admiral', 'European fire salamander']","['Arthropod', 'Insect', 'Road surface', 'Asphalt', 'Beetle', 'Amber', 'Pest', 'Pollinator', 'Bedrock', 'Soil']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/2587114/medium.jpg?1446197953,True,"['invertebrate', 'aquarium', 'animal', 'insect']","['garden spider', 'black and gold garden spider', 'barn spider']","['Insect', 'Pollinator', 'Arthropod', 'Organism', 'Pest', 'Close-up', 'Parasite', 'Macro photography', 'Membrane-winged insect', 'Megachilidae']",['Insect']
https://inaturalist-open-data.s3.amazonaws.com/photos/2626781/medium.JPG?1447009480,True,"['animal', 'invertebrate', 'insect', 'outdoor']","['leafhopper', 'fly', 'bee']","['Pollinator', 'Insect', 'Arthropod', 'Honeybee', 'Pest', 'Wing', 'Parasite', 'wasp', 'Net-winged insects', 'Membrane-winged insect']",['Insect']
