image url,Manual validation,microsoft azure labels,gluon labels,google label description,google object detection
https://live.staticflickr.com/65535/51043531242_256c66785c_c.jpg,True,"['person', 'animal', 'reptile', 'holding', 'lizard', 'hand', 'snake', 'amphibian', 'frog', 'crocodile', 'dinosaur', 'scaled reptile', 'arm']","['African chameleon', 'tailed frog']","['Head', 'Arm', 'Eye', 'Frog', 'True frog', 'True toad', 'Jaw', 'Toad', 'Amphibian', 'Terrestrial animal']","['Animal', 'Lizard']"
https://live.staticflickr.com/65535/51023367288_92a61191fb_c.jpg,True,"['outdoor', 'reptile', 'plant', 'animal', 'frog', 'snake', 'leaf', 'turtle', 'dirt']","['bullfrog', 'tailed frog']","['Plant', 'Botany', 'Reptile', 'Gopher tortoise', 'Terrestrial plant', 'Twig', 'Scaled reptile', 'Terrestrial animal', 'Natural material', 'Grass']","['Frog', 'Animal']"
https://live.staticflickr.com/65535/51018967392_b63bed5e2a_o.jpg,True,"['animal', 'reptile', 'outdoor', 'frog', 'lizard', 'amphibian', 'true frog', 'toad', 'true toad', 'scaled reptile', 'snake', 'crocodile', 'anaxyrus', 'close']","['tailed frog', 'bullfrog']","['True toad', 'Frog', 'True frog', 'Organism', 'Toad', 'Terrestrial animal', 'Texas Toad', 'Adaptation', 'Anaxyrus', 'Amphibian']",['Frog']
https://live.staticflickr.com/65535/51015340626_ef3b355367_c.jpg,True,"['animal', 'frog', 'reptile', 'lizard', 'snake', 'wood']","['tailed frog', 'bullfrog']","['True toad', 'Frog', 'True frog', 'Toad', 'Anaxyrus', 'Organism', 'Reptile', 'Scaled reptile', 'Amphibian', 'Terrestrial animal']",['Frog']
https://live.staticflickr.com/65535/51015298826_e47a22d64c_c.jpg,True,"['animal', 'frog', 'reptile', 'lizard', 'amphibian', 'true frog', 'toad', 'true toad', 'snake', 'scaled reptile', 'herpetology']","['tailed frog', 'bullfrog']","['True frog', 'Frog', 'True toad', 'Organism', 'Toad', 'Adaptation', 'Terrestrial animal', 'Amphibian', 'Anaxyrus', 'Bullfrog']",['Frog']
https://live.staticflickr.com/65535/51014571023_50842bc996_c.jpg,True,"['animal', 'reptile', 'frog', 'lizard', 'yellow', 'amphibian', 'snake']","['tailed frog', 'bullfrog']","['Head', 'True toad', 'Eye', 'Frog', 'True frog', 'Toad', 'Organism', 'Terrestrial animal', 'Adaptation', 'Amphibian']",['Frog']
https://live.staticflickr.com/31337/51010770083_6431d22322_c.jpg,False,"['outdoor', 'bird', 'ground', 'animal', 'mammal']",['indri'],"['Bird', 'Beak', 'Terrestrial plant', 'Feather', 'Terrestrial animal', 'Groundcover', 'Water', 'Grass', 'Water bird', 'Crane-like bird']","['Animal', 'Bird']"
https://live.staticflickr.com/65535/50998845128_559f8d860c_c.jpg,True,"['animal', 'ground', 'reptile', 'grass', 'frog', 'outdoor', 'lizard', 'amphibian', 'plant', 'true frog', 'toad', 'true toad', 'scaled reptile', 'snake', 'anaxyrus', 'dirt']","['tailed frog', 'bullfrog']","['Plant', 'True toad', 'True frog', 'Frog', 'Toad', 'Anaxyrus', 'Adaptation', 'Grass', 'Terrestrial plant', 'Terrestrial animal']",['Frog']
https://live.staticflickr.com/65535/50998841403_47129aabf8_c.jpg,False,"['animal', 'ground', 'frog', 'drawing', 'sketch', 'reptile', 'lizard']","['banded gecko', 'tailed frog']","['Frog', 'Toad', 'Terrestrial animal', 'Amphibian', 'Arthropod', 'Soil', 'True frog', 'Insect', 'Texas Toad', 'True toad']",['Moths and butterflies']
https://live.staticflickr.com/65535/50988775571_ecb9c664b8_c.jpg,True,"['animal', 'reptile', 'amphibian', 'lizard', 'true frog', 'toad', 'frog', 'true toad', 'snake', 'scaled reptile', 'anaxyrus', 'herpetology', 'bullfrog', 'texas toad', 'poison dart frog', 'close']",['tailed frog'],"['Head', 'Frog', 'Eye', 'True frog', 'Toad', 'True toad', 'Organism', 'Terrestrial animal', 'Amphibian', 'Adaptation']",['Frog']
https://live.staticflickr.com/65535/50987980426_2ed6427fee_c.jpg,True,"['reptile', 'animal', 'frog', 'snake', 'lizard', 'crocodile', 'scaled reptile', 'turtle']",['tailed frog'],"['Frog', 'True frog', 'Toad', 'True toad', 'Organism', 'Terrestrial animal', 'Adaptation', 'Reptile', 'Amphibian', 'Scaled reptile']",['Frog']
https://live.staticflickr.com/65535/50951820106_33ffb505c1_o.jpg,True,"['reptile', 'animal', 'lizard', 'turtle', 'tortoise', 'frog', 'amphibian']","['tailed frog', 'bullfrog']","['Eye', 'Plant', 'Purple', 'Reptile', 'Terrestrial plant', 'Terrestrial animal', 'Grass', 'Amphibian', 'Close-up', 'Macro photography']",['Animal']
https://live.staticflickr.com/65535/50934978987_7c4e8b655f_o.jpg,False,"['ground', 'outdoor', 'rock', 'reptile', 'animal', 'wood', 'dirt']","['tailed frog', 'bullfrog']","['Frog', 'Toad', 'True frog', 'Terrestrial animal', 'Amphibian', 'Texas Toad', 'Soil', 'Wood', 'True toad', 'Scaled reptile']",['Frog']
https://live.staticflickr.com/65535/50889850122_0755065479_c.jpg,True,"['animal', 'reptile', 'frog', 'lizard', 'amphibian', 'snake', 'toad', 'true frog', 'true toad']",['tailed frog'],"['Frog', 'True frog', 'True toad', 'Toad', 'Organism', 'Anaxyrus', 'Terrestrial animal', 'Amphibian', 'Bullfrog', 'Texas Toad']",['Frog']
https://live.staticflickr.com/65535/50869259981_953eee36b4_c.jpg,True,"['animal', 'reptile', 'frog', 'ground', 'lizard', 'amphibian', 'snake', 'true frog', 'toad', 'true toad', 'scaled reptile', 'anaxyrus', 'crocodile', 'herpetology', 'texas toad', 'plant']",['tailed frog'],"['Plant', 'Reptile', 'Organism', 'Frog', 'True frog', 'Toad', 'Scaled reptile', 'True toad', 'Lizard', 'Terrestrial animal']",['Frog']
https://live.staticflickr.com/65535/50858088648_cf70c090ea_o.jpg,False,"['outdoor', 'tree', 'animal', 'sky', 'reptile', 'ground', 'statue', 'lizard', 'dinosaur', 'crocodile', 'sculpture', 'frog', 'concrete', 'curb']",['cannon'],"['Sculpture', 'Plant', 'Sky', 'Tree', 'Art', 'Statue', 'Reptile', 'Building', 'Fawn', 'Grass']","['Animal', 'Table top']"
https://live.staticflickr.com/65535/50858905047_f336326dbe_o.jpg,False,['bird'],"['doormat', 'brass']","['Plant', 'Wood', 'Tree', 'Rectangle', 'Font', 'Window', 'Concrete', 'Soil', 'Landscape', 'Asphalt']",[]
https://live.staticflickr.com/65535/50857910843_93f31e9be4_o.jpg,True,"['animal', 'reef', 'frog']","['rock crab', 'tailed frog']","['Plant', 'Wood', 'Bedrock', 'Tree', 'Close-up', 'Geology', 'Landscape', 'Soil', 'Rock', 'Natural landscape']",['Animal']
https://live.staticflickr.com/65535/50858725407_3918f23024_o.jpg,True,"['ground', 'animal', 'outdoor', 'reptile', 'frog', 'snake', 'lizard', 'yellow', 'scaled reptile', 'amphibian']","['tailed frog', 'bullfrog']","['Frog', 'Reptile', 'Organism', 'Toad', 'True frog', 'Lizard', 'Terrestrial animal', 'Amphibian', 'Scaled reptile', 'Tail']",['Frog']
https://live.staticflickr.com/65535/50857910778_d04048669a_o.jpg,True,"['animal', 'ground', 'reptile', 'snake', 'lizard', 'frog', 'salamander', 'amphibian', 'scaled reptile']","['tailed frog', 'bullfrog']","['Frog', 'True frog', 'True toad', 'Organism', 'Toad', 'Terrestrial animal', 'Anaxyrus', 'Amphibian', 'Bullfrog', 'Bufo']","['Frog', 'Animal']"
https://live.staticflickr.com/65535/50855192581_0181e4176f_o.jpg,True,"['green', 'animal', 'frog', 'reptile', 'lizard']","['tree frog', 'tailed frog']","['Leaf', 'Organism', 'Terrestrial plant', 'Frog', 'Terrestrial animal', 'Grass', 'Plant', 'Wildlife', 'Macro photography', 'Natural material']",['Frog']
https://live.staticflickr.com/65535/50846591791_a9dd282aef_o.jpg,True,"['grass', 'outdoor', 'frog', 'animal', 'reptile', 'amphibian', 'plant', 'close']","['bullfrog', 'tailed frog']","['Frog', 'True frog', 'Pollinator', 'Toad', 'Insect', 'Arthropod', 'Grass', 'Plant', 'Terrestrial animal', 'Amphibian']",['Frog']
https://live.staticflickr.com/65535/50844051621_1c6141dc3c_c.jpg,True,"['animal', 'frog', 'rock', 'reptile', 'lizard', 'stone']","['tailed frog', 'bullfrog']","['Head', 'Frog', 'True toad', 'True frog', 'Toad', 'Terrestrial animal', 'Adaptation', 'Amphibian', 'Snout', 'Anaxyrus']",['Frog']
https://live.staticflickr.com/65535/50837611857_e0ea404e15_c.jpg,True,"['animal', 'frog', 'ground', 'reptile', 'amphibian', 'lizard']",['tailed frog'],"['True toad', 'True frog', 'Frog', 'Organism', 'Toad', 'Terrestrial animal', 'Amphibian', 'Snout', 'Anaxyrus', 'Bullfrog']","['Frog', 'Animal']"
https://live.staticflickr.com/65535/50833870708_80d19be153_c.jpg,True,"['animal', 'frog', 'reptile', 'lizard', 'amphibian', 'snake']",['tailed frog'],"['Eye', 'Frog', 'True frog', 'True toad', 'Organism', 'Toad', 'Terrestrial animal', 'Amphibian', 'Close-up', 'Bullfrog']",['Frog']
https://live.staticflickr.com/65535/50830834227_ff6fba1824_c.jpg,True,"['animal', 'frog', 'reptile', 'snake', 'bird', 'invertebrate']",['tailed frog'],"['Organism', 'Terrestrial animal', 'Marine invertebrates', 'Fish', 'Soil', 'Flatfish', 'Invertebrate', 'Toad', 'Amphibian']",['Frog']
https://live.staticflickr.com/65535/50816266356_5c92e08440_o.jpg,True,"['grass', 'outdoor', 'frog', 'animal', 'reptile', 'amphibian', 'lizard', 'true frog', 'toad', 'true toad', 'scaled reptile']",['tailed frog'],"['Frog', 'True frog', 'Toad', 'Organism', 'Plant', 'True toad', 'Terrestrial animal', 'Grass', 'Amphibian', 'Terrestrial plant']",['Frog']
https://live.staticflickr.com/65535/50815521833_f4e3ed1b38_c.jpg,False,"['animal', 'reptile', 'snake', 'lizard', 'frog']",['tailed frog'],"['Road surface', 'Terrestrial animal', 'Asphalt', 'Soil', 'Concrete', 'Sand', 'Arthropod', 'Building material', 'Shadow', 'Invertebrate']",['Frog']
https://live.staticflickr.com/65535/50809780887_7ed1189c66_c.jpg,True,"['ground', 'rock', 'reptile', 'lizard', 'snake', 'slice', 'invertebrate']",['stinkhorn'],"['Insect', 'Wood', 'Bedrock', 'Natural material', 'Pest', 'Landscape', 'Soil', 'Geology', 'Arthropod', 'Terrestrial animal']",['Frog']
https://live.staticflickr.com/65535/50809334591_d08bdf16b8_c.jpg,True,"['animal', 'reptile', 'amphibian', 'true frog', 'toad', 'true toad', 'lizard', 'frog', 'anaxyrus', 'bullfrog', 'scaled reptile']",['tailed frog'],"['Head', 'Frog', 'Eye', 'True toad', 'True frog', 'Toad', 'Plant', 'Organism', 'Terrestrial animal', 'Amphibian']",['Frog']
https://live.staticflickr.com/65535/50807798148_e826591cc2_o.jpg,False,"['ground', 'outdoor', 'animal', 'lizard', 'reptile', 'snake', 'scaled reptile', 'crocodile', 'iguania', 'dirt', 'close', 'trunk']",['Komodo dragon'],"['Reptile', 'Scaled reptile', 'Organism', 'Terrestrial animal', 'Lizard', 'Varanidae', 'Grass', 'Terrestrial plant', 'Landscape', 'Komodo dragon']",['Lizard']
https://live.staticflickr.com/65535/50808652687_c4fd398158_o.jpg,False,"['ground', 'reptile', 'lizard', 'animal', 'outdoor', 'grass', 'snake', 'scaled reptile', 'iguania', 'wildlife', 'dirt', 'herpetology', 'amphibian']",['Komodo dragon'],"['Plant', 'Ecoregion', 'Organism', 'Scaled reptile', 'Terrestrial plant', 'Grass', 'Terrestrial animal', 'Adaptation', 'Reptile', 'Grass family']",['Lizard']
https://live.staticflickr.com/65535/50796967888_a2123ca016_c.jpg,True,"['tree', 'frog', 'reptile', 'outdoor', 'animal', 'lizard', 'snake', 'amphibian', 'trunk']","['tree frog', 'tailed frog', 'bullfrog']","['Frog', 'True frog', 'Toad', 'Botany', 'Organism', 'Terrestrial plant', 'Terrestrial animal', 'Amphibian', 'Adaptation', 'Plant']",['Frog']
https://live.staticflickr.com/65535/50794413562_abcc628bae_o.jpg,True,"['ground', 'reptile', 'animal', 'cup', 'snake', 'lizard', 'turtle', 'frog', 'crocodile']",['tailed frog'],"['Frog', 'True toad', 'Toad', 'Wheel', 'Terrestrial animal', 'True frog', 'Reptile', 'Amphibian', 'Metal', 'Soil']","['Frog', 'Animal', 'Packaged goods']"
https://live.staticflickr.com/65535/50743620067_e5db0fdd61_c.jpg,True,"['food', 'chocolate', 'several', 'vegetable']",['tailed frog'],"['Eye', 'Frog', 'True frog', 'True toad', 'Toad', 'Anaxyrus', 'Food', 'Terrestrial animal', 'Bullfrog', 'Amphibian']",['Animal']
https://live.staticflickr.com/65535/50718786217_6ef56efda0_c.jpg,True,"['animal', 'reptile', 'frog', 'lizard', 'amphibian', 'snake', 'toad', 'true frog', 'true toad']",['tailed frog'],"['True toad', 'Frog', 'True frog', 'Toad', 'Organism', 'Anaxyrus', 'Terrestrial animal', 'Amphibian', 'American Toad', 'Texas Toad']","['Frog', 'Animal']"
https://live.staticflickr.com/65535/50711654362_6d4c8bd0e6_o.jpg,True,"['animal', 'frog', 'reptile', 'amphibian', 'true frog']","['bullfrog', 'tailed frog']","['Head', 'Plant', 'True frog', 'Frog', 'Organism', 'True toad', 'Toad', 'Terrestrial plant', 'Grass', 'Groundcover']",['Frog']
https://live.staticflickr.com/65535/50709421522_c1167965c3_c.jpg,False,"['animal', 'reptile', 'rock', 'frog']",['night snake'],"['Terrestrial animal', 'Reptile', 'Wood', 'Soil', 'Arthropod', 'Scaled reptile', 'Claw', 'Shadow', 'Invertebrate', 'Marine invertebrates']",['Animal']
https://live.staticflickr.com/65535/50709378072_2515def21c_c.jpg,True,"['animal', 'reptile', 'frog']",['tailed frog'],"['Liquid', 'Parasite', 'Font', 'Fashion accessory', 'Metal', 'Insect', 'Macro photography', 'Larva', 'Reptile']",['Animal']
https://live.staticflickr.com/65535/50709291051_062e1379db_c.jpg,True,"['animal', 'reptile', 'frog', 'fungus', 'snake', 'lizard', 'close']","['tailed frog', 'bullfrog']","['Frog', 'True toad', 'True frog', 'Toad', 'Organism', 'Terrestrial animal', 'Amphibian', 'Texas Toad', 'Snout', 'Anaxyrus']",['Frog']
https://live.staticflickr.com/65535/50708557723_2d59e52bd6_c.jpg,True,"['animal', 'reptile', 'frog', 'snake', 'lizard', 'amphibian', 'toad', 'true frog', 'scaled reptile', 'true toad', 'herpetology', 'crocodile', 'anaxyrus']",['tailed frog'],"['Vertebrate', 'Frog', 'True toad', 'Toad', 'Organism', 'True frog', 'Adaptation', 'Amphibian', 'Terrestrial animal', 'Snout']",['Frog']
https://live.staticflickr.com/65535/50693111097_dbf83a4842_o.jpg,True,"['reptile', 'animal', 'lizard', 'amphibian', 'frog', 'crocodile', 'scaled reptile', 'true frog', 'toad', 'snake', 'true toad', 'turtle', 'tortoise', 'iguania', 'crocodilia', 'alligator', 'open']","['tailed frog', 'bullfrog']","['Head', 'Frog', 'Eye', 'Toad', 'True frog', 'Organism', 'Terrestrial animal', 'Amphibian', 'Plant', 'Terrestrial plant']",['Frog']
https://live.staticflickr.com/65535/50667464232_c49e629e33_c.jpg,True,"['frog', 'animal', 'ground', 'reptile', 'amphibian', 'lizard', 'true frog', 'toad', 'true toad', 'snake', 'scaled reptile', 'anaxyrus', 'texas toad', 'bullfrog', 'herpetology']","['tailed frog', 'bullfrog']","['Head', 'Frog', 'True toad', 'True frog', 'Toad', 'Organism', 'Amphibian', 'Terrestrial animal', 'Anaxyrus', 'Bullfrog']",['Frog']
https://live.staticflickr.com/65535/50667385491_4a034ecced_c.jpg,False,"['water', 'reef', 'several']","['jellyfish', 'electric ray', 'eel']","['Water', 'Vertebrate', 'Liquid', 'Fluid', 'Organism', 'Fish', 'Underwater', 'Marine biology', 'Electric blue', 'Fin']","['Animal', 'Hat']"
https://live.staticflickr.com/65535/50660994878_04c3519f53_o.jpg,False,"['tree', 'outdoor', 'sky', 'plant', 'flower', 'autumn', 'forest', 'wooded']",['buckeye'],"['Sky', 'Branch', 'Tree', 'Twig', 'Woody plant', 'Plant', 'Trunk', 'Flower', 'Natural landscape', 'Deciduous']",[]
https://live.staticflickr.com/65535/50658878952_8f01a1b718_o.jpg,True,"['outdoor', 'bird', 'plant', 'aerie', 'prop root', 'root']",['mink'],"['Twig', 'Wood', 'Grass', 'Grass family', 'Terrestrial animal', 'Event', 'Pattern', 'Plant', 'Wildlife', 'Metal']",['Animal']
https://live.staticflickr.com/65535/50632041228_ebd6d267ce_c.jpg,True,"['frog', 'animal', 'reptile', 'lizard', 'amphibian', 'toad', 'true frog', 'true toad', 'anaxyrus', 'scaled reptile', 'snake', 'crocodile']",['tailed frog'],"['Frog', 'True frog', 'True toad', 'Toad', 'Organism', 'Terrestrial animal', 'Amphibian', 'Anaxyrus', 'Bullfrog', 'Bufo']",['Frog']
https://live.staticflickr.com/65535/50632007396_6f97cdd679_c.jpg,True,"['animal', 'ground', 'frog', 'reptile', 'lizard', 'snake', 'amphibian', 'herpetology', 'toad', 'true frog', 'true toad', 'crocodile']",['tailed frog'],"['Head', 'Frog', 'Eye', 'True toad', 'Toad', 'True frog', 'Organism', 'Terrestrial animal', 'Amphibian', 'Snout']",['Frog']
https://live.staticflickr.com/65535/50626584728_7ca55c3d88_c.jpg,True,"['animal', 'ground', 'frog', 'reptile', 'lizard']","['tailed frog', 'bullfrog']","['True toad', 'True frog', 'Frog', 'Toad', 'Anaxyrus', 'Amphibian', 'Terrestrial animal', 'Bullfrog', 'Texas Toad', 'Bufo']",['Frog']
https://live.staticflickr.com/65535/50624358106_58e052bb94_c.jpg,True,"['animal', 'lizard', 'reptile', 'snake', 'frog']",['tailed frog'],"['Head', 'Eye', 'Frog', 'True toad', 'True frog', 'Toad', 'Terrestrial animal', 'Amphibian', 'Adaptation', 'Plant']",['Frog']
https://live.staticflickr.com/65535/50615421648_af4308080b_c.jpg,True,"['animal', 'ground', 'reptile', 'lizard', 'frog', 'amphibian', 'yellow', 'toad', 'true frog', 'true toad', 'scaled reptile']","['tailed frog', 'bullfrog']","['Head', 'Eye', 'True toad', 'Frog', 'True frog', 'Toad', 'Organism', 'Terrestrial animal', 'Amphibian', 'Anaxyrus']",['Frog']
https://live.staticflickr.com/65535/50616060826_1ee41d3243_c.jpg,True,"['ground', 'animal', 'frog', 'reptile', 'yellow', 'lizard', 'amphibian', 'true frog', 'toad', 'snake', 'scaled reptile']","['tailed frog', 'bullfrog']","['Head', 'Frog', 'True toad', 'Eye', 'True frog', 'Toad', 'Amphibian', 'Terrestrial animal', 'Snout', 'Anaxyrus']",['Frog']
https://live.staticflickr.com/65535/50616163242_ffeca965a2_c.jpg,True,"['animal', 'ground', 'yellow', 'reptile', 'frog', 'lizard', 'amphibian', 'snake']","['tailed frog', 'bullfrog']","['Head', 'Frog', 'True frog', 'True toad', 'Toad', 'Organism', 'Terrestrial animal', 'Amphibian', 'Close-up', 'Bufo']",['Frog']
https://live.staticflickr.com/65535/50616153342_115bf88b3b_c.jpg,True,"['animal', 'frog', 'ground', 'reptile', 'lizard', 'amphibian', 'toad', 'true toad', 'true frog']",['tailed frog'],"['Head', 'True toad', 'Frog', 'Toad', 'Anaxyrus', 'True frog', 'American Toad', 'Terrestrial animal', 'Texas Toad', 'Amphibian']",['Frog']
https://live.staticflickr.com/65535/50603390813_7728ab37c1_c.jpg,True,"['animal', 'frog', 'dessert']","['tailed frog', 'bullfrog']","['Frog', 'Eye', 'True frog', 'Water', 'True toad', 'Toad', 'Fluid', 'Liquid', 'Terrestrial animal', 'Amphibian']",['Animal']
https://live.staticflickr.com/65535/50588117663_e5c003fe39_o.jpg,False,"['text', 'handwriting', 'poster']","['African crocodile', 'menu']","['Sky', 'Font', 'Reptile', 'Grass', 'Poster', 'Fish', 'Plant', 'Signage', 'Advertising', 'Sign']","['Packaged goods', 'Animal']"
https://live.staticflickr.com/65535/50583092931_c9969c6b8e_c.jpg,True,"['grass', 'animal', 'frog', 'reptile', 'snake', 'outdoor', 'amphibian', 'lizard', 'true frog', 'toad', 'herpetology', 'true toad', 'scaled reptile']",['tailed frog'],"['Frog', 'True toad', 'True frog', 'Toad', 'Organism', 'Amphibian', 'Terrestrial animal', 'Anaxyrus', 'Grass', 'Bufo']",['Frog']
https://live.staticflickr.com/65535/50583091006_724311bd33_c.jpg,True,"['animal', 'frog', 'laying', 'abstract', 'dry']","['bullfrog', 'tailed frog']","['Brown', 'Terrestrial animal', 'Terrestrial plant', 'Art', 'Pattern', 'Soil', 'Circle', 'Visual arts', 'Plant', 'Illustration']",['Frog']
https://live.staticflickr.com/65535/50583208992_c499c83c7a_c.jpg,True,"['animal', 'grass', 'frog', 'yellow', 'reptile', 'laying', 'lizard', 'pile', 'tan']","['tailed frog', 'bullfrog']","['Head', 'Frog', 'Eye', 'True toad', 'True frog', 'Toad', 'Organism', 'Terrestrial animal', 'Anaxyrus', 'Adaptation']",['Frog']
https://live.staticflickr.com/65535/50578587447_b0d6f5a1a0_c.jpg,True,"['animal', 'reptile', 'snake', 'lizard', 'frog']",['tailed frog'],"['Frog', 'Eye', 'True toad', 'True frog', 'Toad', 'Terrestrial animal', 'Amphibian', 'Snout', 'Liquid', 'Bullfrog']",['Animal']
https://live.staticflickr.com/65535/50563066027_2a857bf421_c.jpg,True,"['animal', 'frog', 'reptile', 'lizard', 'amphibian', 'true frog', 'toad', 'true toad']","['bullfrog', 'tailed frog']","['Frog', 'Eye', 'Toad', 'True frog', 'Amphibian', 'Terrestrial animal', 'True toad', 'Close-up', 'Liquid', 'Electric blue']",['Animal']
https://live.staticflickr.com/65535/50553814482_2a478acc82_c.jpg,True,"['animal', 'ground', 'frog', 'reptile', 'lizard', 'snake', 'amphibian']",['tailed frog'],"['Head', 'Frog', 'True toad', 'True frog', 'Toad', 'Amphibian', 'Anaxyrus', 'Terrestrial animal', 'Snout', 'Bullfrog']",['Frog']
https://live.staticflickr.com/65535/50553812712_e15c19cb39_c.jpg,True,"['ground', 'animal', 'frog', 'reptile', 'lizard', 'amphibian', 'toy', 'true frog', 'toad', 'true toad', 'snake', 'herpetology', 'scaled reptile', 'turtle', 'crocodile']",['tailed frog'],"['Head', 'Frog', 'Toad', 'Organism', 'True frog', 'Terrestrial animal', 'True toad', 'Amphibian', 'Bufo', 'Eleutherodactylus']",['Frog']
https://live.staticflickr.com/65535/50552945463_37fceb38ab_c.jpg,True,"['animal', 'ground', 'frog', 'reptile', 'yellow', 'lizard', 'amphibian', 'snake', 'turtle', 'scaled reptile', 'tortoise']","['tailed frog', 'bullfrog']","['Frog', 'Nature', 'True toad', 'Toad', 'Organism', 'True frog', 'Adaptation', 'Terrestrial animal', 'Amphibian', 'Anaxyrus']",['Frog']
https://live.staticflickr.com/65535/50546344276_2006688402_c.jpg,True,"['animal', 'salamander', 'frog', 'reptile', 'yellow', 'gold']",['tailed frog'],"['Toad', 'Gold', 'Amphibian', 'Metal', 'Fashion accessory', 'True toad', 'Macro photography', 'Terrestrial animal', 'Jewellery', 'Circle']",['Animal']
https://live.staticflickr.com/65535/50540320762_64b50d8439_c.jpg,True,"['animal', 'reptile', 'frog', 'lizard', 'amphibian', 'toad', 'true frog']","['tailed frog', 'bullfrog']","['Eye', 'Frog', 'True toad', 'True frog', 'Toad', 'Anaxyrus', 'Organism', 'Adaptation', 'Terrestrial animal', 'Amphibian']",['Frog']
https://live.staticflickr.com/65535/50526472848_d030e05b06_c.jpg,True,"['animal', 'yellow', 'frog']",['tailed frog'],"['Head', 'Frog', 'Eye', 'True toad', 'True frog', 'Toad', 'Terrestrial animal', 'Amphibian', 'Anaxyrus', 'Snout']",['Animal']
https://live.staticflickr.com/65535/50526471628_e18d3bf581_c.jpg,True,"['animal', 'frog']","['tailed frog', 'bullfrog']","['Toad', 'Fluid', 'Amber', 'Gold', 'Frog', 'True toad', 'True frog', 'Liquid', 'Amphibian', 'Water']",['Animal']
